scene_id,working_point,seed,delay_error_ns,target_velocity_mps,target_snr_db,metric,metric_direction,A0_value,A0_status,A1_value,A1_status,A2_value,A2_status,A3_value,A3_status,A1_minus_A0_transformed,recoverable_space_transformed,blind_recovery_transformed,recovery_ratio,status,definition
base__seed_303__v_p6d7__snr_p35__delay_m2ns,base,303,-2.0,6.7,35.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_m2ns,base,303,-2.0,6.7,35.0,position_rmse_m,lower_is_better,71.33358254322034,passed,94.79121202336523,passed,294.2264745002342,passed,91.7227077533661,passed,-23.457629480144888,-199.43526247686896,3.0685042699991385,-0.015385966513093602,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_m2ns,base,303,-2.0,6.7,35.0,velocity_rmse_mps_ground_speed,lower_is_better,1.7615407875235176,passed,4.5776003219404915,passed,13.913446263281827,passed,8.767799651344948,passed,-2.816059534416974,-9.335845941341336,-4.190199329404456,0.4488290997658029,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_m2ns,base,303,-2.0,6.7,35.0,angle_rmse_deg,lower_is_better,0.026129209763635704,passed,0.04857815473729598,passed,0.1854103404652095,passed,0.042782687495309474,passed,-0.022448944973660276,-0.1368321857279135,0.005795467241986506,-0.04235456161981224,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_m2ns,base,303,-2.0,6.7,35.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_m2ns,base,303,-2.0,6.7,35.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_m2ns,base,303,-2.0,6.7,35.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_m2ns,base,303,-2.0,6.7,35.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_m2ns,base,303,-2.0,6.7,35.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_m2ns,base,303,-2.0,6.7,35.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_m2ns,base,303,-2.0,6.7,35.0,position_rmse_m,lower_is_better,71.33358254322034,passed,94.79121202336523,passed,294.2264745002342,passed,91.7227077533661,passed,-23.457629480144888,-199.43526247686896,3.0685042699991385,-0.015385966513093602,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_m2ns,base,303,-2.0,6.7,35.0,velocity_rmse_mps_ground_speed,lower_is_better,1.7615407875235176,passed,4.5776003219404915,passed,13.913446263281827,passed,8.767799651344948,passed,-2.816059534416974,-9.335845941341336,-4.190199329404456,0.4488290997658029,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_m2ns,base,303,-2.0,6.7,35.0,angle_rmse_deg,lower_is_better,0.026129209763635704,passed,0.04857815473729598,passed,0.1854103404652095,passed,0.042782687495309474,passed,-0.022448944973660276,-0.1368321857279135,0.005795467241986506,-0.04235456161981224,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,position_rmse_m,lower_is_better,71.33358254322034,passed,276.7077436375506,passed,146.7668199728082,passed,138.87692761073518,passed,-205.37416109433025,129.9409236647424,137.83081602681543,1.0607190724796567,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,velocity_rmse_mps_ground_speed,lower_is_better,1.7615407875235176,passed,12.2272061938046,passed,6.285122718155978,passed,14.554253637445179,passed,-10.465665406281083,5.942083475648622,-2.327047443640579,-0.3916214663050597,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,angle_rmse_deg,lower_is_better,0.026129209763635704,passed,0.1755108282069079,passed,0.09412274393785681,passed,0.08226390103564213,passed,-0.1493816184432722,0.08138808426905107,0.09324692717126576,1.1457073600972345,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,position_rmse_m,lower_is_better,71.33358254322034,passed,276.7077436375506,passed,146.7668199728082,passed,138.87692761073518,passed,-205.37416109433025,129.9409236647424,137.83081602681543,1.0607190724796567,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,velocity_rmse_mps_ground_speed,lower_is_better,1.7615407875235176,passed,12.2272061938046,passed,6.285122718155978,passed,14.554253637445179,passed,-10.465665406281083,5.942083475648622,-2.327047443640579,-0.3916214663050597,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,angle_rmse_deg,lower_is_better,0.026129209763635704,passed,0.1755108282069079,passed,0.09412274393785681,passed,0.08226390103564213,passed,-0.1493816184432722,0.08138808426905107,0.09324692717126576,1.1457073600972345,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,position_rmse_m,lower_is_better,71.33358254322034,passed,276.7077436375506,passed,146.7668199728082,passed,138.87692761073518,passed,-205.37416109433025,129.9409236647424,137.83081602681543,1.0607190724796567,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,velocity_rmse_mps_ground_speed,lower_is_better,1.7615407875235176,passed,12.2272061938046,passed,6.285122718155978,passed,14.554253637445179,passed,-10.465665406281083,5.942083475648622,-2.327047443640579,-0.3916214663050597,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,angle_rmse_deg,lower_is_better,0.026129209763635704,passed,0.1755108282069079,passed,0.09412274393785681,passed,0.08226390103564213,passed,-0.1493816184432722,0.08138808426905107,0.09324692717126576,1.1457073600972345,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,position_rmse_m,lower_is_better,71.33358254322034,passed,276.7077436375506,passed,146.7668199728082,passed,138.87692761073518,passed,-205.37416109433025,129.9409236647424,137.83081602681543,1.0607190724796567,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,velocity_rmse_mps_ground_speed,lower_is_better,1.7615407875235176,passed,12.2272061938046,passed,6.285122718155978,passed,14.554253637445179,passed,-10.465665406281083,5.942083475648622,-2.327047443640579,-0.3916214663050597,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,angle_rmse_deg,lower_is_better,0.026129209763635704,passed,0.1755108282069079,passed,0.09412274393785681,passed,0.08226390103564213,passed,-0.1493816184432722,0.08138808426905107,0.09324692717126576,1.1457073600972345,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_m4ns,base,303,-4.0,6.7,35.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_m4ns,base,303,-4.0,6.7,35.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_m4ns,base,303,-4.0,6.7,35.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p6d7__snr_p35__delay_m4ns,base,303,-4.0,6.7,35.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
