scene_id,working_point,seed,delay_error_ns,target_velocity_mps,target_snr_db,condition,role,layer,value,status,denominator,definition,reason,theoretical_go_cfar_cell_pfa
base__seed_101__v_p6d7__snr_p30__delay_p8ns,base,101,8.0,6.7,30.0,A2_Known_error_correction_upper_bound,OFF,false_tracks,208,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p30__delay_p8ns,base,101,8.0,6.7,30.0,A3_Blind_target_free_estimated_correction,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p30__delay_p8ns,base,101,8.0,6.7,30.0,A3_Blind_target_free_estimated_correction,OFF,false_clusters,669,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p30__delay_p8ns,base,101,8.0,6.7,30.0,A3_Blind_target_free_estimated_correction,OFF,protocol_false_detections,669,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p30__delay_p8ns,base,101,8.0,6.7,30.0,A3_Blind_target_free_estimated_correction,OFF,false_tracks,212,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p30__delay_m8ns,base,101,-8.0,6.7,30.0,A0_Ideal,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p30__delay_m8ns,base,101,-8.0,6.7,30.0,A0_Ideal,OFF,false_clusters,584,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p30__delay_m8ns,base,101,-8.0,6.7,30.0,A0_Ideal,OFF,protocol_false_detections,584,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p30__delay_m8ns,base,101,-8.0,6.7,30.0,A0_Ideal,OFF,false_tracks,193,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p30__delay_m8ns,base,101,-8.0,6.7,30.0,A1_Current_unknown_error,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p30__delay_m8ns,base,101,-8.0,6.7,30.0,A1_Current_unknown_error,OFF,false_clusters,580,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p30__delay_m8ns,base,101,-8.0,6.7,30.0,A1_Current_unknown_error,OFF,protocol_false_detections,580,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p30__delay_m8ns,base,101,-8.0,6.7,30.0,A1_Current_unknown_error,OFF,false_tracks,190,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p30__delay_m8ns,base,101,-8.0,6.7,30.0,A2_Known_error_correction_upper_bound,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p30__delay_m8ns,base,101,-8.0,6.7,30.0,A2_Known_error_correction_upper_bound,OFF,false_clusters,651,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p30__delay_m8ns,base,101,-8.0,6.7,30.0,A2_Known_error_correction_upper_bound,OFF,protocol_false_detections,651,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p30__delay_m8ns,base,101,-8.0,6.7,30.0,A2_Known_error_correction_upper_bound,OFF,false_tracks,217,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p30__delay_m8ns,base,101,-8.0,6.7,30.0,A3_Blind_target_free_estimated_correction,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p30__delay_m8ns,base,101,-8.0,6.7,30.0,A3_Blind_target_free_estimated_correction,OFF,false_clusters,650,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p30__delay_m8ns,base,101,-8.0,6.7,30.0,A3_Blind_target_free_estimated_correction,OFF,protocol_false_detections,650,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p30__delay_m8ns,base,101,-8.0,6.7,30.0,A3_Blind_target_free_estimated_correction,OFF,false_tracks,205,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p0ns,base,101,0.0,6.7,35.0,A0_Ideal,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p0ns,base,101,0.0,6.7,35.0,A0_Ideal,OFF,false_clusters,584,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p0ns,base,101,0.0,6.7,35.0,A0_Ideal,OFF,protocol_false_detections,584,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p0ns,base,101,0.0,6.7,35.0,A0_Ideal,OFF,false_tracks,193,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p0ns,base,101,0.0,6.7,35.0,A1_Current_unknown_error,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p0ns,base,101,0.0,6.7,35.0,A1_Current_unknown_error,OFF,false_clusters,584,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p0ns,base,101,0.0,6.7,35.0,A1_Current_unknown_error,OFF,protocol_false_detections,584,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p0ns,base,101,0.0,6.7,35.0,A1_Current_unknown_error,OFF,false_tracks,193,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p0ns,base,101,0.0,6.7,35.0,A2_Known_error_correction_upper_bound,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p0ns,base,101,0.0,6.7,35.0,A2_Known_error_correction_upper_bound,OFF,false_clusters,584,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p0ns,base,101,0.0,6.7,35.0,A2_Known_error_correction_upper_bound,OFF,protocol_false_detections,584,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p0ns,base,101,0.0,6.7,35.0,A2_Known_error_correction_upper_bound,OFF,false_tracks,193,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p0ns,base,101,0.0,6.7,35.0,A3_Blind_target_free_estimated_correction,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p0ns,base,101,0.0,6.7,35.0,A3_Blind_target_free_estimated_correction,OFF,false_clusters,598,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p0ns,base,101,0.0,6.7,35.0,A3_Blind_target_free_estimated_correction,OFF,protocol_false_detections,598,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p0ns,base,101,0.0,6.7,35.0,A3_Blind_target_free_estimated_correction,OFF,false_tracks,201,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p1ns,base,101,1.0,6.7,35.0,A0_Ideal,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p1ns,base,101,1.0,6.7,35.0,A0_Ideal,OFF,false_clusters,584,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p1ns,base,101,1.0,6.7,35.0,A0_Ideal,OFF,protocol_false_detections,584,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p1ns,base,101,1.0,6.7,35.0,A0_Ideal,OFF,false_tracks,193,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p1ns,base,101,1.0,6.7,35.0,A1_Current_unknown_error,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p1ns,base,101,1.0,6.7,35.0,A1_Current_unknown_error,OFF,false_clusters,545,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p1ns,base,101,1.0,6.7,35.0,A1_Current_unknown_error,OFF,protocol_false_detections,545,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p1ns,base,101,1.0,6.7,35.0,A1_Current_unknown_error,OFF,false_tracks,178,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p1ns,base,101,1.0,6.7,35.0,A2_Known_error_correction_upper_bound,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p1ns,base,101,1.0,6.7,35.0,A2_Known_error_correction_upper_bound,OFF,false_clusters,590,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p1ns,base,101,1.0,6.7,35.0,A2_Known_error_correction_upper_bound,OFF,protocol_false_detections,590,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p1ns,base,101,1.0,6.7,35.0,A2_Known_error_correction_upper_bound,OFF,false_tracks,182,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p1ns,base,101,1.0,6.7,35.0,A3_Blind_target_free_estimated_correction,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p1ns,base,101,1.0,6.7,35.0,A3_Blind_target_free_estimated_correction,OFF,false_clusters,572,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p1ns,base,101,1.0,6.7,35.0,A3_Blind_target_free_estimated_correction,OFF,protocol_false_detections,572,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p1ns,base,101,1.0,6.7,35.0,A3_Blind_target_free_estimated_correction,OFF,false_tracks,189,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_m1ns,base,101,-1.0,6.7,35.0,A0_Ideal,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p35__delay_m1ns,base,101,-1.0,6.7,35.0,A0_Ideal,OFF,false_clusters,584,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_m1ns,base,101,-1.0,6.7,35.0,A0_Ideal,OFF,protocol_false_detections,584,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_m1ns,base,101,-1.0,6.7,35.0,A0_Ideal,OFF,false_tracks,193,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_m1ns,base,101,-1.0,6.7,35.0,A1_Current_unknown_error,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p35__delay_m1ns,base,101,-1.0,6.7,35.0,A1_Current_unknown_error,OFF,false_clusters,597,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_m1ns,base,101,-1.0,6.7,35.0,A1_Current_unknown_error,OFF,protocol_false_detections,597,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_m1ns,base,101,-1.0,6.7,35.0,A1_Current_unknown_error,OFF,false_tracks,186,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_m1ns,base,101,-1.0,6.7,35.0,A2_Known_error_correction_upper_bound,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p35__delay_m1ns,base,101,-1.0,6.7,35.0,A2_Known_error_correction_upper_bound,OFF,false_clusters,597,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_m1ns,base,101,-1.0,6.7,35.0,A2_Known_error_correction_upper_bound,OFF,protocol_false_detections,597,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_m1ns,base,101,-1.0,6.7,35.0,A2_Known_error_correction_upper_bound,OFF,false_tracks,181,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_m1ns,base,101,-1.0,6.7,35.0,A3_Blind_target_free_estimated_correction,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p35__delay_m1ns,base,101,-1.0,6.7,35.0,A3_Blind_target_free_estimated_correction,OFF,false_clusters,576,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_m1ns,base,101,-1.0,6.7,35.0,A3_Blind_target_free_estimated_correction,OFF,protocol_false_detections,576,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_m1ns,base,101,-1.0,6.7,35.0,A3_Blind_target_free_estimated_correction,OFF,false_tracks,194,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p2ns,base,101,2.0,6.7,35.0,A0_Ideal,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p2ns,base,101,2.0,6.7,35.0,A0_Ideal,OFF,false_clusters,584,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p2ns,base,101,2.0,6.7,35.0,A0_Ideal,OFF,protocol_false_detections,584,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p2ns,base,101,2.0,6.7,35.0,A0_Ideal,OFF,false_tracks,193,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p2ns,base,101,2.0,6.7,35.0,A1_Current_unknown_error,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p2ns,base,101,2.0,6.7,35.0,A1_Current_unknown_error,OFF,false_clusters,609,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p2ns,base,101,2.0,6.7,35.0,A1_Current_unknown_error,OFF,protocol_false_detections,609,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p2ns,base,101,2.0,6.7,35.0,A1_Current_unknown_error,OFF,false_tracks,193,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p2ns,base,101,2.0,6.7,35.0,A2_Known_error_correction_upper_bound,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p2ns,base,101,2.0,6.7,35.0,A2_Known_error_correction_upper_bound,OFF,false_clusters,626,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p2ns,base,101,2.0,6.7,35.0,A2_Known_error_correction_upper_bound,OFF,protocol_false_detections,626,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p2ns,base,101,2.0,6.7,35.0,A2_Known_error_correction_upper_bound,OFF,false_tracks,200,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p2ns,base,101,2.0,6.7,35.0,A3_Blind_target_free_estimated_correction,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p2ns,base,101,2.0,6.7,35.0,A3_Blind_target_free_estimated_correction,OFF,false_clusters,595,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p2ns,base,101,2.0,6.7,35.0,A3_Blind_target_free_estimated_correction,OFF,protocol_false_detections,595,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_p2ns,base,101,2.0,6.7,35.0,A3_Blind_target_free_estimated_correction,OFF,false_tracks,195,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
base__seed_101__v_p6d7__snr_p35__delay_m2ns,base,101,-2.0,6.7,35.0,A0_Ideal,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
