case_id,error_deg,seed,texture,range_center_m,branch,calibration_mode,method,status,decision,estimate_deg,uncertainty_deg,zero_error_deadband_deg,applied_correction_deg,correction_source,model_mismatch,fallback_reason,causal_data_sources,target_truth_used,on_off_difference_used,known_error_used,servo_truth_used,input_paths
clutter_servo_low_texture_7500m_p0p200deg_seed_202,0.2,202,low_texture,7500.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,objective_non_unique_or_grid_boundary,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_045/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_7500m_p0p200deg_seed_202,0.2,202,low_texture,7500.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,0.2,0.0,0.0,0.2,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_045/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_7500m_p0p200deg_seed_202,0.2,202,low_texture,7500.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,APPLY_ESTIMATED_CORRECTION,0.18320069303296754,0.041067694893055645,0.12930336177963292,0.18320069303296754,sassist_estimate,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_045/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_045/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_low_texture_10000m_p0p200deg_seed_202,0.2,202,low_texture,10000.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_046/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_10000m_p0p200deg_seed_202,0.2,202,low_texture,10000.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,primary_feature_family_disagreement,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_046/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_10000m_p0p200deg_seed_202,0.2,202,low_texture,10000.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,0.2,0.0,0.0,0.2,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_046/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_10000m_p0p200deg_seed_202,0.2,202,low_texture,10000.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,APPLY_ESTIMATED_CORRECTION,0.15212522362707165,0.04071746040521155,0.12930336177963292,0.15212522362707165,sassist_estimate,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_046/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_046/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_high_texture_7500m_p0p200deg_seed_202,0.2,202,high_texture,7500.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_047/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_7500m_p0p200deg_seed_202,0.2,202,high_texture,7500.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,objective_non_unique_or_grid_boundary,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_047/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_7500m_p0p200deg_seed_202,0.2,202,high_texture,7500.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,0.2,0.0,0.0,0.2,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_047/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_7500m_p0p200deg_seed_202,0.2,202,high_texture,7500.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,APPLY_ESTIMATED_CORRECTION,0.23118284349816562,0.04152275124222514,0.12930336177963292,0.23118284349816562,sassist_estimate,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_047/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_047/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_high_texture_10000m_p0p200deg_seed_202,0.2,202,high_texture,10000.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_048/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_10000m_p0p200deg_seed_202,0.2,202,high_texture,10000.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,primary_feature_family_disagreement,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_048/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_10000m_p0p200deg_seed_202,0.2,202,high_texture,10000.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,0.2,0.0,0.0,0.2,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_048/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_10000m_p0p200deg_seed_202,0.2,202,high_texture,10000.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,APPLY_ESTIMATED_CORRECTION,0.26449012102380115,0.030334154055256454,0.12930336177963292,0.26449012102380115,sassist_estimate,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_048/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_048/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_low_texture_7500m_m0p200deg_seed_101,-0.2,101,low_texture,7500.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_049/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_7500m_m0p200deg_seed_101,-0.2,101,low_texture,7500.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,primary_feature_family_disagreement,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_049/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_7500m_m0p200deg_seed_101,-0.2,101,low_texture,7500.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,-0.2,0.0,0.0,-0.2,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_049/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_7500m_m0p200deg_seed_101,-0.2,101,low_texture,7500.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,APPLY_ESTIMATED_CORRECTION,-0.16245538569498263,0.04534580692601291,0.12930336177963292,-0.16245538569498263,sassist_estimate,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_049/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_049/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_low_texture_10000m_m0p200deg_seed_101,-0.2,101,low_texture,10000.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_050/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_10000m_m0p200deg_seed_101,-0.2,101,low_texture,10000.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,primary_feature_family_disagreement,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_050/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_10000m_m0p200deg_seed_101,-0.2,101,low_texture,10000.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,-0.2,0.0,0.0,-0.2,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_050/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_10000m_m0p200deg_seed_101,-0.2,101,low_texture,10000.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,NO_CORRECTION_NEEDED,-0.10942453519428894,0.0392346004733658,0.12930336177963292,0.0,deadband_current,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_050/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_050/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_high_texture_7500m_m0p200deg_seed_101,-0.2,101,high_texture,7500.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_051/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_7500m_m0p200deg_seed_101,-0.2,101,high_texture,7500.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,objective_non_unique_or_grid_boundary,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_051/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_7500m_m0p200deg_seed_101,-0.2,101,high_texture,7500.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,-0.2,0.0,0.0,-0.2,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_051/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_7500m_m0p200deg_seed_101,-0.2,101,high_texture,7500.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,APPLY_ESTIMATED_CORRECTION,-0.4117327810462769,0.04752976622813748,0.12930336177963292,-0.4117327810462769,sassist_estimate,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_051/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_051/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_high_texture_10000m_m0p200deg_seed_101,-0.2,101,high_texture,10000.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_052/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_10000m_m0p200deg_seed_101,-0.2,101,high_texture,10000.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,primary_feature_family_disagreement,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_052/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_10000m_m0p200deg_seed_101,-0.2,101,high_texture,10000.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,-0.2,0.0,0.0,-0.2,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_052/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_10000m_m0p200deg_seed_101,-0.2,101,high_texture,10000.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,APPLY_ESTIMATED_CORRECTION,-0.2727465565910662,0.08212847367501515,0.12930336177963292,-0.2727465565910662,sassist_estimate,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_052/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_052/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_low_texture_7500m_m0p200deg_seed_202,-0.2,202,low_texture,7500.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_053/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_7500m_m0p200deg_seed_202,-0.2,202,low_texture,7500.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,objective_non_unique_or_grid_boundary,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_053/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_7500m_m0p200deg_seed_202,-0.2,202,low_texture,7500.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,-0.2,0.0,0.0,-0.2,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_053/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_7500m_m0p200deg_seed_202,-0.2,202,low_texture,7500.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,APPLY_ESTIMATED_CORRECTION,-0.22400730011745282,0.0407139359383471,0.12930336177963292,-0.22400730011745282,sassist_estimate,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_053/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_053/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_low_texture_10000m_m0p200deg_seed_202,-0.2,202,low_texture,10000.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_054/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_10000m_m0p200deg_seed_202,-0.2,202,low_texture,10000.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,primary_feature_family_disagreement,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_054/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_10000m_m0p200deg_seed_202,-0.2,202,low_texture,10000.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,-0.2,0.0,0.0,-0.2,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_054/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_low_texture_10000m_m0p200deg_seed_202,-0.2,202,low_texture,10000.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,APPLY_ESTIMATED_CORRECTION,-0.26208463077563116,0.049756237824948174,0.12930336177963292,-0.26208463077563116,sassist_estimate,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_054/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_054/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_high_texture_7500m_m0p200deg_seed_202,-0.2,202,high_texture,7500.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_055/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_7500m_m0p200deg_seed_202,-0.2,202,high_texture,7500.0,S1,clutter_only,clutter_only_six_pair_phase_ridge_p38_power_huber_grid_v1,FALLBACK_MODEL_MISMATCH,KEEP_CURRENT,,,0.0,0.0,fallback_current,True,objective_non_unique_or_grid_boundary,"['six_pair_clutter_phase', 'doppler_ridge_displacement', 'p38_phase_slope', 'multi_beam_power_secondary', 'reported_angle_geometry_platform']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_055/off/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_7500m_m0p200deg_seed_202,-0.2,202,high_texture,7500.0,S1K,known_error_upper_bound,,KNOWN_EVALUATION,APPLY_KNOWN_ERROR_CORRECTION,-0.2,0.0,0.0,-0.2,known_error_upper_bound,False,,['configured known true-minus-reported servo error'],False,False,True,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_055/on/data/stage2_statistical_newprotocol_period_0000.bin']
clutter_servo_high_texture_7500m_m0p200deg_seed_202,-0.2,202,high_texture,7500.0,Sassist,target_assisted,target_assisted_six_pair_phase_plus_multibeam_power_quadratic_pilot,VALID,APPLY_ESTIMATED_CORRECTION,-0.1502932758938868,0.031685861152050084,0.12930336177963292,-0.1502932758938868,sassist_estimate,False,,"['paired ON-OFF target residual', 'six pair cross-channel phases/coherences', 'reported header beam angles', 'configured nominal target/range hypothesis']",False,True,False,False,"['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_055/on/data/stage2_statistical_newprotocol_period_0000.bin', '/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_055/off/data/stage2_statistical_newprotocol_period_0000.bin']"
clutter_servo_high_texture_10000m_m0p200deg_seed_202,-0.2,202,high_texture,10000.0,S0,current_reported,,CURRENT,KEEP_CURRENT,,,0.0,0.0,reported_header_current,False,,"['reported header angle', 'target-on evaluation raw']",False,False,False,False,['/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/clutter_only_servo_formal_compact_v2_20260914/cases/case_056/on/data/stage2_statistical_newprotocol_period_0000.bin']
